0.0148292,23,9
0.0148025,23,10
0.0147809,23,11
0.0147333,23,12
0.0147162,23,13
0.0149038,23,14
0.0149045,23,15
0.0148918,23,16
0.0148806,23,17
0.0148708,23,18
0.0148619,23,19
0.014854,23,20
0.0780705,24,0
0.0156429,24,1
0.0152438,24,2
0.0150917,24,3
0.0150905,24,4
0.0150863,24,5
0.0150362,24,6
0.0150721,24,7
0.0150605,24,8
0.0150514,24,9
0.0150464,24,10
0.0150434,24,11
0.0150413,24,12
0.0150396,24,13
0.0152404,24,14
0.015237,24,15
0.0152347,24,16
0.0152329,24,17
0.0152313,24,18
0.0152321,24,19
0.0152298,24,20
0.0590871,25,0
0.0261914,25,1
0.0260475,25,2
0.0259378,25,3
0.0258301,25,4
0.0257566,25,5
0.0256723,25,6
0.0262449,25,7
0.0262415,25,8
0.0262391,25,9
0.0262373,25,10
0.0262399,25,11
0.026239,25,12
0.0262384,25,13
0.0262286,25,14
0.026228,25,15
0.0262275,25,16
0.026227,25,17
0.0262249,25,18
0.0262245,25,19
0.0262241,25,20
0.0278781,26,0
0.0112803,26,1
0.00769546,26,2
0.0111885,26,3
0.0112731,26,4
0.0112625,26,5
0.0113043,26,6
0.0112651,26,7
0.0112656,26,8
0.011266,26,9
0.0112663,26,10
0.0112666,26,11
0.0112667,26,12
0.0112668,26,13
0.0112668,26,14
0.0112669,26,15
0.0112669,26,16
0.0112669,26,17
0.0112669,26,18
0.0112669,26,19
0.0112669,26,20
0.0546664,27,0
0.02252,27,1
0.0226071,27,2
0.0222632,27,3
0.0221033,27,4
0.0225157,27,5
0.0224889,27,6
0.0225249,27,7
0.0225242,27,8
0.0225237,27,9
0.022523,27,10
0.0225227,27,11
0.0225219,27,12
0.0225216,27,13
0.0225211,27,14
0.0225209,27,15
0.02252,27,16
0.0225158,27,17
0.0225154,27,18
0.022515,27,19
0.0225146,27,20
0.0784366,28,0
0.0305502,28,1
0.0305086,28,2
0.0297423,28,3
0.0297105,28,4
0.0303679,28,5
0.03036,28,6
0.0303544,28,7
0.0303495,28,8
0.0303462,28,9
0.0303436,28,10
0.0303414,28,11
0.0304906,28,12
0.0304887,28,13
0.0304874,28,14
0.0304863,28,15
0.0304854,28,16
0.0304845,28,17
0.0304838,28,18
0.0304831,28,19
0.0304825,28,20
0.0475252,29,0
0.0288954,29,1
0.0286412,29,2
0.0281999,29,3
0.0279399,29,4
0.0278975,29,5
0.0276852,29,6
0.0275722,29,7
0.0274899,29,8
0.0289897,29,9
0.0289781,29,10
0.0289568,29,11
0.0289506,29,12
0.0289456,29,13
0.0289499,29,14
0.0289452,29,15
0.028946,29,16
0.0289421,29,17
0.0289378,29,18
0.0289346,29,19
0.0289317,29,20
0.0377317,30,0
0.0217119,30,1
0.0225808,30,2
0.0220058,30,3
0.021807,30,4
0.0216982,30,5
0.0216562,30,6
0.0217468,30,7
0.0217284,30,8
0.021724,30,9
0.0217205,30,10
0.0218673,30,11
0.021717,30,12
