2,5,5,0.601519,0.917501,1
2,5,6,0.600868,0.917351,1
2,5,7,0.600282,0.916862,1
2,5,8,0.599801,0.916208,1
2,5,9,0.536532,0.891536,0
2,6,0,0.811769,0.974453,1
2,6,1,0.811267,0.974457,1
2,6,2,0.81203,0.974606,1
2,6,3,0.811711,0.97462,1
2,6,4,0.632024,0.926232,1
2,6,5,0.632346,0.92752,1
2,6,6,0.631665,0.927374,1
2,6,7,0.631173,0.926966,1
2,6,8,0.631035,0.926495,1
2,6,9,0.573862,0.906484,0
2,7,0,0.828109,0.977228,1
2,7,1,0.827891,0.977276,1
2,7,2,0.82837,0.977367,1
2,7,3,0.828242,0.97741,1
2,7,4,0.658444,0.934214,1
2,7,5,0.659027,0.935453,1
2,7,6,0.658353,0.935319,1
2,7,7,0.657951,0.934977,1
2,7,8,0.658062,0.934629,1
2,7,9,0.606197,0.918016,0
2,8,0,0.841909,0.979471,1
2,8,1,0.841896,0.979547,1
2,8,2,0.842163,0.979598,1
2,8,3,0.842171,0.979659,1
2,8,4,0.681525,0.940694,1
2,8,5,0.682289,0.941875,1
2,8,6,0.681642,0.941756,1
2,8,7,0.681319,0.941465,1
2,8,8,0.681612,0.941202,1
2,8,9,0.634343,0.927139,0
2,9,0,0.853706,0.98132,1
2,9,1,0.853844,0.981413,1
2,9,2,0.853949,0.981436,1
2,9,3,0.854058,0.981507,1
2,9,4,0.701825,0.94605,1
2,9,5,0.702716,0.94717,1
2,9,6,0.702104,0.947066,1
2,9,7,0.70185,0.946815,1
2,9,8,0.702278,0.946614,1
2,9,9,0.658987,0.93451,0
2,10,0,0.8639,0.982868,1
2,10,1,0.864149,0.982972,1
2,10,2,0.864131,0.982975,1
2,10,3,0.864314,0.983053,1
2,10,4,0.719794,0.950544,1
2,10,5,0.720773,0.951606,1
2,10,6,0.7202,0.951514,1
2,10,7,0.720005,0.951297,1
2,10,8,0.720532,0.95114,1
2,10,9,0.680695,0.940577,0
2,11,0,0.872792,0.984183,1
2,11,1,0.873124,0.984295,1
2,11,2,0.873011,0.984282,1
2,11,3,0.873248,0.984364,1
2,11,4,0.735797,0.954366,1
2,11,5,0.736834,0.955371,1
2,11,6,0.736301,0.955291,1
2,11,7,0.736156,0.955101,1
2,11,8,0.736756,0.954978,1
2,11,9,0.699932,0.945649,0
2,12,0,0.880613,0.985314,1
2,12,1,0.881006,0.985429,1
2,12,2,0.88082,0.985406,1
2,12,3,0.881097,0.98549,1
2,12,4,0.750129,0.957652,1
2,12,5,0.751204,0.958606,1
2,12,6,0.750708,0.958536,1
2,12,7,0.750607,0.958368,1
2,12,8,0.75126,0.958271,1
2,12,9,0.717075,0.949947,0
2,13,0,0.887543,0.986296,1
2,13,1,0.887982,0.986413,1
2,13,2,0.887739,0.986381,1
2,13,3,0.888046,0.986466,1
2,13,4,0.763029,0.960507,1
2,13,5,0.764128,0.961412,1
2,13,6,0.763668,0.961351,1
2,13,7,0.763603,0.961201,1
2,13,8,0.764295,0.961125,1
2,13,9,0.732436,0.953631,0
2,14,0,0.893725,0.987156,1
2,14,1,0.894198,0.987274,1
2,14,2,0.893909,0.987236,1
2,14,3,0.894239,0.987321,1
2,14,4,0.774698,0.963009,1
2,14,5,0.775809,0.963869,1
2,14,6,0.775382,0.963816,1
2,14,7,0.775349,0.963682,1
2,14,8,0.776068,0.963621,1
2,14,9,0.746268,0.956823,0
2,15,0,0.899272,0.987916,1
2,15,1,0.89977,0.988034,1
2,15,2,0.899446,0.987992,1
2,15,3,0.899791,0.988076,1
2,15,4,0.785299,0.965218,1
2,15,5,0.786414,0.966038,1
2,15,6,0.786017,0.965991,1
2,15,7,0.786011,0.96587,1
2,15,8,0.786749,0.965822,1
2,15,9,0.758781,0.959613,0
2,16,0,0.904276,0.988593,1
2,16,1,0.904791,0.988709,1
2,16,2,0.904441,0.988663,1
2,16,3,0.904797,0.988747,1
2,16,4,0.794969,0.967183,1
2,16,5,0.796082,0.967965,1
2,16,6,0.795714,0.967924,1
2,16,7,0.79573,0.967814,1
2,16,8,0.79648,0.967776,1
2,16,9,0.770152,0.962071,0
2,17,0,0.908812,0.989198,1
2,17,1,0.90934,0.989313,1
2,17,2,0.908969,0.989265,1
2,17,3,0.909333,0.989347,1
2,17,4,0.803824,0.968941,1
2,17,5,0.80493,0.969689,1
2,17,6,0.804587,0.969652,1
2,17,7,0.804623,0.969552,1
2,17,8,0.80538,0.969523,1
2,17,9,0.780525,0.964253,0
2,18,0,0.912944,0.989743,1
2,18,1,0.91348,0.989856,1
2,18,2,0.913092,0.989806,1
2,18,3,0.913461,0.989887,1
2,18,4,0.81196,0.970524,1
2,18,5,0.813057,0.971239,1
2,18,6,0.812737,0.971207,1
2,18,7,0.81279,0.971115,1
2,18,8,0.81355,0.971093,1
2,18,9,0.790023,0.966202,0
2,19,0,0.916721,0.990236,1
2,19,1,0.917262,0.990347,1
2,19,2,0.916862,0.990296,1
2,19,3,0.917234,0.990375,1
2,19,4,0.819461,0.971955,1
2,19,5,0.820545,0.972641,1
2,19,6,0.820247,0.972612,1
2,19,7,0.820314,0.972528,1
2,19,8,0.821074,0.972511,1
2,19,9,0.798751,0.967953,0
3,0,0,0.585173,0.914032,1
3,0,1,0.586301,0.915543,1
3,0,2,0.585307,0.91338,1
3,0,3,0.579166,0.913283,1
3,0,4,0.581309,0.911822,1
3,0,5,0.587505,0.916477,1
3,0,6,0.587711,0.916635,1
3,0,7,0.586236,0.915101,1
3,0,8,0.584811,0.914946,1
3,0,9,0.413392,0.790467,0
3,1,0,0.651024,0.937716,1
3,1,1,0.651051,0.93712,1
3,1,2,0.650684,0.93767,1
3,1,3,0.64722,0.936656,1
3,1,4,0.648269,0.936966,1
3,1,5,0.652627,0.938394,1
3,1,6,0.652978,0.938637,1
3,1,7,0.651215,0.937396,1
3,1,8,0.65115,0.938217,1
